두엇,,,,NR,*,T,추가-두엇,*,*,*,*
둘째,,,,NR,*,F,추가-둘째,*,*,*,*
마흔,,,,NR,*,T,추가-마흔,*,*,*,*
백만,,,,NR,*,T,추가-백만,*,*,*,*
백억,,,,NR,*,T,추가-백억,*,*,*,*
사만,,,,NR,*,T,추가-사만,*,*,*,*
사십,,,,NR,*,T,추가-사십,*,*,*,*
사오만,,,,NR,*,T,추가-사오만,*,*,*,*
사오십,,,,NR,*,T,추가-사오십,*,*,*,*
삼만,,,,NR,*,T,추가-삼만,*,*,*,*
삼백만,,,,NR,*,T,추가-삼백만,*,*,*,*
삼사만,,,,NR,*,T,추가-삼사만,*,*,*,*
삼사천,,,,NR,*,T,추가-삼사천,*,*,*,*
삼십,,,,NR,*,T,추가-삼십,*,*,*,*
삼십만,,,,NR,*,T,추가-삼십만,*,*,*,*
삼천,,,,NR,*,T,추가-삼천,*,*,*,*
서넛,,,,NR,*,T,추가-서넛,*,*,*,*
서른,,,,NR,*,T,추가-서른,*,*,*,*
세째,,,,NR,*,F,추가-세째,*,*,*,*
셋째,,,,NR,*,F,추가-셋째,*,*,*,*
수만,,,,NR,*,T,추가-수만,*,*,*,*
수백,,,,NR,*,T,추가-수백,*,*,*,*
수백만,,,,NR,*,T,추가-수백만,*,*,*,*
수백억,,,,NR,*,T,추가-수백억,*,*,*,*
수십,,,,NR,*,T,추가-수십,*,*,*,*
수십만,,,,NR,*,T,추가-수십만,*,*,*,*
수십억,,,,NR,*,T,추가-수십억,*,*,*,*
수십조,,,,NR,*,F,추가-수십조,*,*,*,*
수억,,,,NR,*,T,추가-수억,*,*,*,*
수천만,,,,NR,*,T,추가-수천만,*,*,*,*
수천억,,,,NR,*,T,추가-수천억,*,*,*,*
스물,,,,NR,*,T,추가-스물,*,*,*,*
십만,,,,NR,*,T,추가-십만,*,*,*,*
십수,,,,NR,*,F,추가-십수,*,*,*,*
십억,,,,NR,*,T,추가-십억,*,*,*,*
십오,,,,NR,*,F,추가-십오,*,*,*,*
십오만,,,,NR,*,T,추가-십오만,*,*,*,*
십팔,,,,NR,*,T,추가-십팔,*,*,*,*
아홉,,,,NR,*,T,추가-아홉,*,*,*,*
아홉째,,,,NR,*,F,추가-아홉째,*,*,*,*
아흔,,,,NR,*,T,추가-아흔,*,*,*,*
억만,,,,NR,*,T,추가-억만,*,*,*,*
여남은,,,,NR,*,T,추가-여남은,*,*,*,*
여덟,,,,NR,*,T,추가-여덟,*,*,*,*
여덟째,,,,NR,*,F,추가-여덟째,*,*,*,*
여든,,,,NR,*,T,추가-여든,*,*,*,*
여만,,,,NR,*,T,추가-여만,*,*,*,*
여섯,,,,NR,*,T,추가-여섯,*,*,*,*
여섯째,,,,NR,*,F,추가-여섯째,*,*,*,*
열다섯,,,,NR,*,T,추가-열다섯,*,*,*,*
열댓,,,,NR,*,T,추가-열댓,*,*,*,*
열두,,,,NR,*,F,추가-열두,*,*,*,*
열여덟,,,,NR,*,T,추가-열여덟,*,*,*,*
열여섯,,,,NR,*,T,추가-열여섯,*,*,*,*
예닐곱,,,,NR,*,T,추가-예닐곱,*,*,*,*
예순,,,,NR,*,T,추가-예순,*,*,*,*
오백,,,,NR,*,T,추가-오백,*,*,*,*
오백만,,,,NR,*,T,추가-오백만,*,*,*,*
오십,,,,NR,*,T,추가-오십,*,*,*,*
오십만,,,,NR,*,T,추가-오십만,*,*,*,*
육만,,,,NR,*,T,추가-육만,*,*,*,*
육백,,,,NR,*,T,추가-육백,*,*,*,*
육십,,,,NR,*,T,추가-육십,*,*,*,*
육십만,,,,NR,*,T,추가-육십만,*,*,*,*
육천,,,,NR,*,T,추가-육천,*,*,*,*
이백만,,,,NR,*,T,추가-이백만,*,*,*,*
이삼,,,,NR,*,T,추가-이삼,*,*,*,*
이삼십,,,,NR,*,T,추가-이삼십,*,*,*,*
이삼십만,,,,NR,*,T,추가-이삼십만,*,*,*,*
이십,,,,NR,*,T,추가-이십,*,*,*,*
이십구,,,,NR,*,F,추가-이십구,*,*,*,*
이십만,,,,NR,*,T,추가-이십만,*,*,*,*
이천만,,,,NR,*,T,추가-이천만,*,*,*,*
일고여덟,,,,NR,*,T,추가-일고여덟,*,*,*,*
일곱,,,,NR,*,T,추가-일곱,*,*,*,*
일곱째,,,,NR,*,F,추가-일곱째,*,*,*,*
